node1,http://id.nlm.nih.gov/mesh/D000081,http://id.nlm.nih.gov/mesh/D000085,http://id.nlm.nih.gov/mesh/D000440,http://id.nlm.nih.gov/mesh/D000441,http://id.nlm.nih.gov/mesh/D000442,http://id.nlm.nih.gov/mesh/D002087,http://id.nlm.nih.gov/mesh/D002211,http://id.nlm.nih.gov/mesh/D002994,http://id.nlm.nih.gov/mesh/D002995,http://id.nlm.nih.gov/mesh/D003511,http://id.nlm.nih.gov/mesh/D003999,http://id.nlm.nih.gov/mesh/D004492,http://id.nlm.nih.gov/mesh/D005227,http://id.nlm.nih.gov/mesh/D005229,http://id.nlm.nih.gov/mesh/D005231,http://id.nlm.nih.gov/mesh/D005232,http://id.nlm.nih.gov/mesh/D005233,http://id.nlm.nih.gov/mesh/D005463,http://id.nlm.nih.gov/mesh/D006016,http://id.nlm.nih.gov/mesh/D006538,http://id.nlm.nih.gov/mesh/D007851,http://id.nlm.nih.gov/mesh/D008055,http://id.nlm.nih.gov/mesh/D008456,http://id.nlm.nih.gov/mesh/D008610,http://id.nlm.nih.gov/mesh/D009571,http://id.nlm.nih.gov/mesh/D010421,http://id.nlm.nih.gov/mesh/D010642,http://id.nlm.nih.gov/mesh/D012967,http://id.nlm.nih.gov/mesh/D013853,http://id.nlm.nih.gov/mesh/D014238,http://id.nlm.nih.gov/mesh/D014269,http://id.nlm.nih.gov/mesh/D014631,http://id.nlm.nih.gov/mesh/D014635,http://id.nlm.nih.gov/mesh/D015073,http://id.nlm.nih.gov/mesh/D015084,http://id.nlm.nih.gov/mesh/D015085,http://id.nlm.nih.gov/mesh/D015248,http://id.nlm.nih.gov/mesh/D019342,http://id.nlm.nih.gov/mesh/D019345,http://id.nlm.nih.gov/mesh/D019346,http://id.nlm.nih.gov/mesh/D019347,http://id.nlm.nih.gov/mesh/D019850,http://id.nlm.nih.gov/mesh/D020001,http://id.nlm.nih.gov/mesh/D020002,http://id.nlm.nih.gov/mesh/D020003,http://id.nlm.nih.gov/mesh/D020148,http://id.nlm.nih.gov/mesh/D058607,http://id.nlm.nih.gov/mesh/D058610,http://id.nlm.nih.gov/mesh/D062845
http://id.nlm.nih.gov/mesh/D010421,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,1.0,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.3429999999999999,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994
http://id.nlm.nih.gov/mesh/D010642,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.3429999999999999,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.48999999999999994,0.08235429999999996,0.24009999999999995,0.16806999999999994,1.0,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.48999999999999994,0.48999999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D012967,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,1.0,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D013853,0.3429999999999999,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,1.0,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D014238,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.3429999999999999,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.24009999999999995,1.0,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.3429999999999999
http://id.nlm.nih.gov/mesh/D014269,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.3429999999999999,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.24009999999999995,1.0,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D014631,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.24009999999999995,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,1.0,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994
http://id.nlm.nih.gov/mesh/D014635,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.3429999999999999,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995,1.0,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994
http://id.nlm.nih.gov/mesh/D015073,0.3429999999999999,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.3429999999999999,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,1.0,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D015084,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.3429999999999999,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.48999999999999994,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.48999999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,1.0,0.48999999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D015085,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.3429999999999999,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.48999999999999994,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.48999999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.48999999999999994,1.0,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D015248,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.11764899999999996,0.48999999999999994,0.48999999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,1.0,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.48999999999999994,0.3429999999999999,0.16806999999999994
http://id.nlm.nih.gov/mesh/D019342,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,1.0,0.3429999999999999,0.3429999999999999,0.3429999999999999,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D019345,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.3429999999999999,1.0,0.3429999999999999,0.3429999999999999,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D019346,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.3429999999999999,1.0,0.3429999999999999,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D019347,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.3429999999999999,0.3429999999999999,0.3429999999999999,1.0,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995
http://id.nlm.nih.gov/mesh/D019850,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,1.0,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D020001,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,1.0,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D020002,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.16806999999999994,1.0,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D020003,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.11764899999999996,0.11764899999999996,0.11764899999999996,1.0,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996
http://id.nlm.nih.gov/mesh/D020148,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.11764899999999996,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,1.0,0.24009999999999995,0.24009999999999995,0.16806999999999994
http://id.nlm.nih.gov/mesh/D058607,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.11764899999999996,0.48999999999999994,0.48999999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.48999999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,1.0,0.3429999999999999,0.16806999999999994
http://id.nlm.nih.gov/mesh/D058610,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.11764899999999996,0.3429999999999999,0.3429999999999999,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.3429999999999999,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.3429999999999999,1.0,0.16806999999999994
http://id.nlm.nih.gov/mesh/D062845,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.11764899999999996,0.16806999999999994,0.16806999999999994,0.08235429999999996,0.3429999999999999,0.24009999999999995,0.11764899999999996,0.11764899999999996,0.11764899999999996,0.16806999999999994,0.08235429999999996,0.24009999999999995,0.24009999999999995,0.11764899999999996,0.08235429999999996,0.08235429999999996,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.08235429999999996,0.24009999999999995,0.3429999999999999,0.24009999999999995,0.16806999999999994,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.16806999999999994,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.24009999999999995,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.08235429999999996,0.16806999999999994,0.16806999999999994,0.16806999999999994,1.0
